,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
369,8083060,PHP开发工程师,141291,广州趣米网络科技有限公司,150-500人,营销服务｜咨询,A轮,开发|测试|运维类,后端开发,PHP,广州,天河区,7k-10k,不限,不限,周末双休 年度旅游 培训晋升 上班不打卡
370,9236445,PHP-GO工程师,436,北京鸿盈信息技术有限公司,2000人以上,"工具类产品,信息检索,信息安全",上市公司,开发|测试|运维类,后端开发,PHP,北京,朝阳区,20k-30k,3-5年,本科,福利好/发展空间大/工作氛围好/架构扁平化
371,9617672,php开发工程师,242168,广州网律互联网科技有限公司,50-150人,其他,不需要融资,开发|测试|运维类,后端开发,后端开发,广州,天河区,8k-11k,1-3年,不限,php
372,9323598,高级php开发工程师,85706130,深圳理想动力信息技术有限公司,150-500人,电商平台,不需要融资,开发|测试|运维类,后端开发,PHP,深圳,龙岗区,18k-24k,5-10年,大专,双休、五险一金、团建旅游
373,9463195,php开发工程师,241998,北京立诚致广资讯有限公司,15-50人,金融,天使轮,开发|测试|运维类,后端开发,PHP,北京,朝阳区,15k-22k,3-5年,本科,五险一金、生日会、生日礼物、过节费
374,7385389,高级php开发工程师,24984,成都医云科技有限公司,500-2000人,"社交平台,在线医疗",D轮及以上,开发|测试|运维类,后端开发,PHP,成都,高新区,17k-25k,3-5年,本科,独角兽企业 互联网医疗风口 准上市
375,9372945,php开发工程师,120730090,广州悦之跑信息科技有限公司,150-500人,"内容社区,工具类产品",C轮,开发|测试|运维类,后端开发,PHP,广州,天河区,12k-18k,3-5年,大专,优秀的团队、扁平化的管理
376,9266020,PHP开发工程师,31304,深圳尚米网络技术有限公司,150-500人,"游戏,电商平台",不需要融资,开发|测试|运维类,后端开发,PHP,深圳,宝安区,6k-10k,不限,本科,"员工旅游,五险一金,提供培训,发展空间大"
377,9265202,php开发工程师,60152,摩森特（北京）科技有限公司,15-50人,"IT技术服务｜咨询,营销服务｜咨询",不需要融资,开发|测试|运维类,后端开发,PHP,北京,海淀区,15k-18k,3-5年,本科,五险一金、季度劳保、福利棒、团队氛围好
378,9525684,PHP开发工程师,5580,深圳市明源云科技有限公司,2000人以上,人工智能服务,上市公司,开发|测试|运维类,后端开发,PHP,深圳,南山区,18k-35k,3-5年,本科,上市公司 平台大 大牛多 福利多
379,9582695,php开发工程师,117646467,广州罗拉信息科技有限公司,150-500人,电商平台,未融资,开发|测试|运维类,后端开发,PHP,广州,天河区,10k-15k,3-5年,大专,交通方便
380,320157,PHP开发工程师,40906,厦门文杉信息科技有限公司,15-50人,移动互联网,未融资,开发|测试|运维类,后端开发,PHP,厦门,集美区,7k-13k,1-3年,本科,"13薪+,额外项目奖,年度旅游,月月活动"
381,8530916,php开发工程师,124652,上海微创软件股份有限公司,2000人以上,IT技术服务｜咨询,不需要融资,开发|测试|运维类,后端开发,PHP,上海,徐汇区,10k-14k,1-3年,本科,周末双休，加班薪资，五险一金
382,9120012,PHP后端开发工程师,37771,北京石头世纪科技股份有限公司,500-2000人,智能硬件,上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,20k-35k,3-5年,本科,上市智能硬件公司、扁平管理、七险一金
383,9629118,php高级开发工程师,158091,广州挪贤计算机科技有限公司,50-150人,教育,天使轮,开发|测试|运维类,后端开发,PHP,广州,天河区,15k-20k,3-5年,大专,周末双休
384,9380267,文库研发部_PHP研发工程师,1575,百度在线网络技术（北京）有限公司,2000人以上,"人工智能服务,信息检索,科技金融",上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,18k-35k,不限,本科,大厂工作经历
385,8307058,自动驾驶技术部-C++/PHP研发工程师,1575,百度在线网络技术（北京）有限公司,2000人以上,"人工智能服务,信息检索,科技金融",上市公司,开发|测试|运维类,后端开发,C|C++,北京,海淀区,20k-40k,不限,本科,大平台，发展前景大
386,9626427,初级PHP后端工程师,39568,乐山茂松软件有限公司成都分公司,150-500人,"移动互联网,社交",不需要融资,开发|测试|运维类,后端开发,PHP,成都,武侯区,9k-12k,1-3年,本科,创新思维、年轻团队、多元化、成长空间大
387,9387007,php开发工程师（深圳/珠海）,31304,深圳尚米网络技术有限公司,150-500人,"游戏,电商平台",不需要融资,开发|测试|运维类,后端开发,PHP,深圳,宝安区,6k-10k,不限,本科,五险一金、提供住宿、班车接送、早餐下午茶
388,9573211,中高级php开发工程师,117821848,杭州推狐科技有限公司,15-50人,专业服务｜咨询,未融资,开发|测试|运维类,后端开发,PHP,杭州,滨江区,15k-30k,1-3年,大专,自己的产品，不是外包公司 有项目提成
389,8997547,高级/资深php开发工程师,55446,贝壳找房（北京）科技有限公司,2000人以上,居住服务,上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,30k-45k,5-10年,本科,16薪 上市公司
390,8997547,高级/资深php开发工程师,55446,贝壳找房（北京）科技有限公司,2000人以上,居住服务,上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,30k-45k,5-10年,本科,16薪 上市公司
391,7975851,后端开发工程师PHP/GO,23291,厦门美图之家科技有限公司,2000人以上,"工具类产品,智能硬件",上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,15k-30k,3-5年,本科,上市公司 晋升空间 扁平化管理
392,7907117,PHP研发工程师,120652747,北京一零跃动网络信息技术有限公司,500-2000人,"数据服务｜咨询,IT技术服务｜咨询",不需要融资,开发|测试|运维类,后端开发,PHP,北京,朝阳区,20k-35k,3-5年,本科,技术大牛 不打卡 妹子多
393,8921598,高级PHP工程师 (MJ003803),492335,广州希音供应链管理有限公司,2000人以上,电商平台,C轮,开发|测试|运维类,后端开发,PHP,广州,番禺区,18k-25k,不限,本科,双休，弹性工作，年终奖金，扁平管理，大平台
394,8924317,php开发工程师,115784,东莞市天高网络科技有限公司,15-50人,移动互联网,未融资,开发|测试|运维类,后端开发,PHP,东莞,东莞市市辖区,9k-15k,1-3年,大专,下午茶 五险一金 周末双休 朝九晚六
395,9624720,php开发工程师,118576788,上海初人信息科技有限公司,15-50人,"文娱丨内容,社交",天使轮,开发|测试|运维类,后端开发,PHP,温州,瑞安市,15k-25k,不限,大专,发展前景，薪资福利
396,6791320,软件工程师（Python/PHP/Java）,111175,智线云科技（北京）有限公司,50-150人,"IT技术服务｜咨询,数据服务｜咨询",A轮,开发|测试|运维类,后端开发,其他后端开发,北京,朝阳区,11k-20k,1-3年,本科,六险一金 团队优秀 超长年假 团建活动
397,4558718,研发工程师(php/python/golang),25592,新浪网技术（中国）有限公司,2000人以上,"内容资讯,社交媒体",不需要融资,开发|测试|运维类,后端开发,其他后端开发,北京,海淀区,15k-30k,不限,本科,"平台大,牛人多,免费健身"
398,8718522,PHP开发工程师-云链 (MJ000250),5580,深圳市明源云科技有限公司,2000人以上,人工智能服务,上市公司,开发|测试|运维类,后端开发,PHP,深圳,南山区,16k-30k,5-10年,本科,上市公司 专业团队 超nice的工作氛围
399,9561019,资深python/php开发工程师,111175,智线云科技（北京）有限公司,50-150人,"IT技术服务｜咨询,数据服务｜咨询",A轮,开发|测试|运维类,后端开发,后端开发,珠海,香洲区,13k-20k,3-5年,本科,六险一金 超长年假 租房补贴
400,9018799,《35万顶薪》PHP开发工程师0001,47375,上海敬游软件科技有限公司,150-500人,游戏,不需要融资,开发|测试|运维类,后端开发,PHP,青岛,市南区,10k-20k,3-5年,大专,游戏公司
401,9018257,《35万顶薪》PHP开发工程师0000,47375,上海敬游软件科技有限公司,150-500人,游戏,不需要融资,开发|测试|运维类,后端开发,PHP,青岛,市南区,10k-20k,3-5年,大专,游戏公司
402,9396002,PHP开发专家 (MJ000189),22897,上海晓途网络科技有限公司,150-500人,科技金融,B轮,开发|测试|运维类,后端开发,PHP,上海,长宁区,20k-35k,5-10年,本科,发展前景
403,9491300,PHP开发专家,22897,上海晓途网络科技有限公司,150-500人,科技金融,B轮,开发|测试|运维类,后端开发,PHP,上海,长宁区,20k-40k,5-10年,本科,发展前景
404,9205629,初级PHP开发,134962,上海小零网络科技有限公司,50-150人,"移动互联网,消费生活",C轮,开发|测试|运维类,后端开发,PHP,上海,浦东新区,10k-18k,1-3年,本科,弹性制度，双休五险一金
405,7914739,php开发工程师,416705,敦煌智慧旅游有限责任公司,150-500人,"旅游,移动互联网",不需要融资,开发|测试|运维类,后端开发,PHP,西安,高新技术产业开发区,10k-15k,不限,本科,五险一金、定期体检
406,9423505,技术部经理:20-50K 主攻php、Larave!与Docker必备,123824198,四川创凌联动科技有限公司,50-150人,IT技术服务｜咨询,不需要融资,开发|测试|运维类,高端技术职位,技术经理,成都,高新区,20k-40k,5-10年,本科,五险一金
407,9564514,中高级php开发工程师,117646467,广州罗拉信息科技有限公司,150-500人,电商平台,未融资,开发|测试|运维类,后端开发,PHP,广州,天河区,10k-15k,1-3年,大专,每月团建、下午茶、加班补贴、加班补贴
408,9627218,php全栈工程师,420184,浙江知学网络科技有限公司,50-150人,教育,不需要融资,开发|测试|运维类,后端开发,全栈,宁波,鄞州区,15k-25k,3-5年,大专,多劳多得，季度调薪，年度旅游，周末双休
409,9628948,高级PHP开发工程师 T6+,123548353,武汉新仕佳人力资源有限公司,50-150人,"工具类产品,专业服务｜咨询",不需要融资,开发|测试|运维类,后端开发,PHP,北京,朝阳区,35k-65k,5-10年,本科,安居客
410,9623527,php开发工程师,123180433,众汇海成（天津）企业管理咨询有限公司,15-50人,专业服务｜咨询,不需要融资,开发|测试|运维类,后端开发,PHP,深圳,南山区,15k-30k,3-5年,本科,早9晚六，双休，
411,8119316,PHP后台开发工程师,312260,深圳市云启星辰高新科技有限责任公司,50-150人,软件服务｜咨询,B轮,开发|测试|运维类,后端开发,PHP,深圳,南山区,11k-18k,1-3年,本科,行业引领者、技术大牛多、福利好、周末双休
412,6263920,资深PHP后端开发工程师,312260,深圳市云启星辰高新科技有限责任公司,50-150人,软件服务｜咨询,B轮,开发|测试|运维类,后端开发,PHP,深圳,南山区,15k-25k,5-10年,本科,腾讯系，天使轮千万融资，丰厚的股权激励
413,8547759,php开发工程师,16279,北京比特安索信息技术有限公司,少于15人,信息安全,未融资,开发|测试|运维类,后端开发,PHP,北京,海淀区,10k-18k,在校/应届,本科,大牛带队 晋升空间大
414,8418898,php开发工程师,122731722,上海同丰路桥科技有限公司,150-500人,网络通信,未融资,开发|测试|运维类,后端开发,PHP,上海,宝山区,5k-10k,在校/应届,大专,团队技术实力雄厚，发展前景好，薪资待遇优
415,7999330,中高级php开发工程师（发行公司）,122242153,广州龙猫数据网络科技有限公司,50-150人,游戏,未融资,开发|测试|运维类,后端开发,PHP,广州,天河区,13k-26k,1年以下,大专,包餐，双休，五险一金，带薪节假日
416,8354116,PHP工程师,555107,四川绿源集科技有限公司,15-50人,"移动互联网,医疗丨健康",不需要融资,开发|测试|运维类,后端开发,PHP,成都,金牛区,10k-12k,3-5年,本科,双休 五险一金 企业实力
417,6801215,经营平台PHP工程师(腾讯西安子公司）,451,腾讯科技（深圳）有限公司,2000人以上,"游戏,社交媒体,音频｜视频媒体",上市公司,开发|测试|运维类,后端开发,PHP,西安,高新技术产业开发区,18k-30k,3-5年,本科,腾讯 西安
418,6818072,西安腾讯云交付管理平台PHP开发工程师,451,腾讯科技（深圳）有限公司,2000人以上,"游戏,社交媒体,音频｜视频媒体",上市公司,开发|测试|运维类,后端开发,PHP,西安,高新技术产业开发区,15k-30k,3-5年,本科,腾讯云全资子公司
419,8466008,PHP/GO架构师,44091,北京自如生活企业管理有限公司,2000人以上,居住服务,A轮,开发|测试|运维类,后端开发,PHP,北京,朝阳区,30k-45k,5-10年,本科,五险一金 补充医疗 租房补助 绩效奖金
420,9553271,php开发工程师(中高级),84502297,深圳市法本信息技术股份有限公司,2000人以上,"人工智能服务,IT技术服务｜咨询",上市公司,开发|测试|运维类,后端开发,PHP,深圳,南山区,13k-17k,3-5年,大专,过年过节礼物、生日礼物、不定期下午茶等
421,9268812,php高级开发工程师,737507,广州精灵计算机系统有限公司,15-50人,软件开发,天使轮,开发|测试|运维类,后端开发,GO|Golang,广州,天河区,20k-30k,3-5年,本科,五险一金 双休
422,9567772,PHP开发工程师-成都,57350,杭州微拍堂文化创意有限公司,500-2000人,电商平台,A轮,开发|测试|运维类,后端开发,PHP,杭州,西湖区,15k-25k,5-10年,大专,六险一金 高额餐补 节日福利
423,9595767,php开发工程师,692342,合肥快隆信息科技有限公司,500-2000人,企业服务,未融资,开发|测试|运维类,后端开发,PHP,合肥,蜀山区,7k-14k,1-3年,大专,季度奖、年终奖、13薪、带薪年假等福利津贴
424,9547789,PHP/Go研发工程师,2474,北京嘀嘀无限科技发展有限公司,2000人以上,旅游｜出行,不需要融资,开发|测试|运维类,后端开发,GO|Golang,北京,海淀区,25k-45k,3-5年,本科,高增长业务
425,9185827,资深php工程师,473329,广州细刻网络科技有限公司,500-2000人,电商平台,B轮,开发|测试|运维类,后端开发,PHP,广州,番禺区,20k-35k,3-5年,本科,双休 五险一金 晋升机制 带薪年假 多次调薪
426,8070784,PHP初级研发工程师,352383,畅销家（深圳）科技有限公司,50-150人,"软件服务｜咨询,营销服务｜咨询",不需要融资,开发|测试|运维类,后端开发,PHP,深圳,龙岗区,6k-10k,不限,本科,公司业务持续增长 环境好 氛围佳 待遇好
427,9347689,php高级开发工程师,352383,畅销家（深圳）科技有限公司,50-150人,"软件服务｜咨询,营销服务｜咨询",不需要融资,开发|测试|运维类,后端开发,PHP,深圳,龙岗区,15k-25k,3-5年,本科,发展前景好，平台大，机会多
428,9161829,php开发工程师,123640347,深圳浪森科技有限公司,15-50人,IT技术服务｜咨询,未融资,开发|测试|运维类,后端开发,PHP,深圳,龙岗区,7k-10k,不限,不限,项目分红
429,9627384,php高级开发工程师,122135780,广州德瀚网络科技有限公司,150-500人,电商平台,不需要融资,开发|测试|运维类,后端开发,PHP,广州,番禺区,13k-20k,3-5年,本科,甲方项目，五险一金
430,9413814,Go/PHP服务端开发工程师,112992,南京蓝鲸人网络科技有限公司,150-500人,内容社区,B轮,开发|测试|运维类,后端开发,PHP,北京,海淀区,18k-25k,1-3年,本科,六险一金 年终奖金 免费晚餐 租房补助
431,9572169,php架构师,25205,厦门吉比特网络技术股份有限公司,500-2000人,游戏,上市公司,开发|测试|运维类,后端开发,PHP,深圳,南山区,30k-50k,3-5年,本科,大牛团队
432,9625049,php后端开发工程师,124416122,成都米特优网络有限公司,少于15人,"软件服务｜咨询,社交平台",不需要融资,开发|测试|运维类,后端开发,PHP,成都,武侯区,10k-15k,1-3年,大专,压力小，灵性上班时间
433,8805100,php开发工程师,28722,成都我趣科技有限公司,50-150人,"移动互联网,消费生活",B轮,开发|测试|运维类,后端开发,PHP,成都,高新区,10k-15k,3-5年,本科,五险一金，项目奖金
434,9061455,百度地图PHP高级工程师,1575,百度在线网络技术（北京）有限公司,2000人以上,"人工智能服务,信息检索,科技金融",上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,15k-30k,3-5年,本科,百度地图千万级用户产品发展空间大
435,9003088,商业架构部_PHP/GO高级研发工程师,1575,百度在线网络技术（北京）有限公司,2000人以上,"人工智能服务,信息检索,科技金融",上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,20k-35k,不限,本科,大厂
436,5663819,资深PHP工程师,55446,贝壳找房（北京）科技有限公司,2000人以上,居住服务,上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,25k-50k,5-10年,本科,免费三餐，带薪年假
437,9487009,高级php开发工程师,123407280,北京嘉德启美文化发展有限公司,500-2000人,"IT技术服务｜咨询,专业服务｜咨询",上市公司,开发|测试|运维类,后端开发,PHP,深圳,南山区,20k-30k,3-5年,本科,大神领队 资金雄厚 行业领先 团队给力
438,9486998,php开发工程师,123407280,北京嘉德启美文化发展有限公司,500-2000人,"IT技术服务｜咨询,专业服务｜咨询",上市公司,开发|测试|运维类,后端开发,PHP,深圳,南山区,15k-25k,3-5年,本科,大神领队 资金雄厚 行业领先 团队给力
439,7894396,资深php开发工程师,55446,贝壳找房（北京）科技有限公司,2000人以上,居住服务,上市公司,开发|测试|运维类,后端开发,PHP,北京,海淀区,30k-50k,3-5年,本科,16薪免费三餐大牛多多
440,8019263,创新项目-高级PHP开发工程师,129,北京陌陌科技有限公司,500-2000人,社交平台,上市公司,开发|测试|运维类,后端开发,PHP,北京,朝阳区,25k-40k,3-5年,本科,免费咖啡、下午茶~超nice的小伙伴
441,8332182,PHP/GO研发工程师,436,北京鸿盈信息技术有限公司,2000人以上,"工具类产品,信息检索,信息安全",上市公司,开发|测试|运维类,后端开发,PHP,北京,朝阳区,25k-40k,5-10年,本科,商业化核心业务，核心团队，大牛带队，待遇优厚
442,8217577,PHP工程师（校招）(78QP),2098,掌阅科技股份有限公司,500-2000人,"内容社区,音频｜视频媒体",上市公司,开发|测试|运维类,后端开发,PHP,北京,朝阳区,15k-25k,在校/应届,本科,"下午茶, 瑜伽健身, 六险一金, 餐补"
443,9626201,php高级开发工程师,123708669,苏州你的先生文化创意有限公司,2000人以上,"社交平台,专业服务｜咨询,软件服务｜咨询",未融资,开发|测试|运维类,后端开发,PHP,苏州,姑苏区,15k-20k,5-10年,本科,五险一金，周末双休
444,8689941,高级php开发工程师,244316,上海骊翰科技咨询有限公司,50-150人,IT技术服务｜咨询,A轮,开发|测试|运维类,后端开发,PHP,北京,朝阳区,20k-40k,5-10年,本科,扁平化管理
445,9082887,PHP开发工程师,475992,深圳微播信息技术有限公司,150-500人,"游戏,新媒体",未融资,开发|测试|运维类,后端开发,PHP,深圳,南山区,10k-20k,1-3年,本科,扁平管理，晋升空间大，年轻有趣，弹性上班
446,8109857,php高级开发工程师,14285,快宝（上海）网络技术有限公司,50-150人,移动互联网,天使轮,开发|测试|运维类,后端开发,PHP,上海,长宁区,15k-25k,不限,本科,五险一金 餐费补贴 年假 下午茶 生日会
447,9428906,php高级开发工程师（双休、非外包）,44600,成都天府星空网络科技有限公司,500-2000人,电商平台,不需要融资,开发|测试|运维类,后端开发,PHP,成都,高新区,10k-15k,3-5年,本科,五险一金，节假日福利、带薪假期、技能提升
448,6469312,软件工程师PHP/Java,82790492,西安立辰远景信息技术有限公司,50-150人,"电商,软件开发",未融资,开发|测试|运维类,后端开发,Java,西安,雁塔区,9k-12k,在校/应届,本科,项目奖、零食、生日会、法定节假日
449,3090635,招聘PHP软件工程师,58093,杭州象涛徽软网络科技有限公司,15-50人,电商,未融资,开发|测试|运维类,后端开发,PHP,杭州,西湖区,6k-12k,在校/应届,大专,"双休,买社保,餐补,交通补"
