,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
243,9624094,软件开发工程师（Android通信、服务器、UWB、C++开发）,299772,北京中兴高达通信技术有限公司,500-2000人,其他,不需要融资,开发|测试|运维类,后端开发,C|C++,深圳,南山区,18k-28k,3-5年,本科,五险一金、餐补、通讯补贴、专业培训
244,638372,linux C++高级开发工程师,6774,北京酷我科技有限公司,500-2000人,音频｜视频媒体,上市公司,开发|测试|运维类,后端开发,其他后端开发,北京,朝阳区,15k-30k,3-5年,本科,十四薪，弹性工作，饭补，补充医疗
245,8899726,c++开发工程师,69353,北京中科慧眼科技有限公司,50-150人,移动互联网,B轮,开发|测试|运维类,后端开发,C|C++,苏州,吴中区,10k-20k,1-3年,本科,股票期权 免费宿舍 餐补 自动驾驶行业
246,9554222,C++工程师,122940819,北京紫牛云科技有限公司,150-500人,"软件服务｜咨询,人工智能服务",A轮,开发|测试|运维类,后端开发,C|C++,深圳,南山区,25k-35k,5-10年,本科,不加班，年底有奖金
247,9100143,C++客户端开发工程师,189579,上海卫莎网络科技有限公司,50-150人,工具类产品,B轮,开发|测试|运维类,后端开发,C|C++,上海,徐汇区,18k-35k,3-5年,本科,团队氛围年轻/公司制度透明/员工福利多多
248,9556851,UE4C++工程师（可接受无UE4经验，但C++基础好的同学）,319002,北京展心展力信息科技有限公司,500-2000人,游戏,C轮,开发|测试|运维类,后端开发,C|C++,北京,朝阳区,20k-40k,不限,本科,房补、餐补、健身房
249,9301131,中高级C++开发工程师,250472,成都众享天地网络科技有限公司,15-50人,移动互联网,未融资,开发|测试|运维类,后端开发,后端开发,成都,郫都区,15k-30k,3-5年,大专,定期体检 餐补 六险一金 周末双休
250,9630759,蚂蚁集团-智能科技-蚂蚁链隐私技术专家（C++）#204315,123548353,武汉新仕佳人力资源有限公司,50-150人,"工具类产品,专业服务｜咨询",不需要融资,开发|测试|运维类,后端开发,C|C++,北京,,40k-70k,5-10年,本科,蚂蚁集团-智能科技-蚂蚁链隐私技术专家（C++）
251,8938853,c++服务器开发工程师,173734,一粒米（深圳）文化传播有限公司,15-50人,"MCN｜直播平台,社交平台,电商平台",不需要融资,开发|测试|运维类,后端开发,C|C++,深圳,南山区,15k-25k,3-5年,本科,发展前景
252,8706854,c++开发工程师,152655,闪捷信息科技有限公司,150-500人,信息安全,B轮,开发|测试|运维类,后端开发,C|C++,杭州,余杭区,25k-35k,10年以上,本科,发展空间大
253,8341505,高级c++开发工程师,129022,广州汇智通信技术有限公司,500-2000人,信息安全,不需要融资,开发|测试|运维类,后端开发,C|C++,广州,海珠区,15k-20k,3-5年,本科,国企，福利好，技术牛
254,9248316,C++(应用开发方向)开发工程师,84451751,成都拟合未来科技有限公司,500-2000人,智能硬件,B轮,开发|测试|运维类,后端开发,C|C++,深圳,南山区,20k-40k,1-3年,本科,团队大牛多 行业前景好
255,9394554,C++研发工程师（工作地点杭州）,487193,之江实验室,500-2000人,人工智能,不需要融资,开发|测试|运维类,后端开发,C|C++,深圳,南山区,14k-20k,在校/应届,硕士,平台大，薪酬福利，科研激励，环境保障
256,9394551,C++研发工程师（工作地点杭州）,487193,之江实验室,500-2000人,人工智能,不需要融资,开发|测试|运维类,后端开发,C|C++,北京,海淀区,14k-20k,在校/应届,硕士,平台大，薪酬福利，科研激励，环境保障
257,8253657,linux c/c++ Java Python（嘉兴事业单位，全球引才）,122504280,中国电子科技南湖研究院,150-500人,"人工智能服务,物联网,制造业",不需要融资,开发|测试|运维类,后端开发,后端开发,广州,天河区,20k-40k,3-5年,硕士,新型研究院，事业单位，知名央企，人才房票
258,8576934,高级客户端C++开发工程师,25448,影石创新科技股份有限公司,500-2000人,智能硬件,D轮及以上,开发|测试|运维类,后端开发,C|C++,深圳,南山区,20k-35k,3-5年,本科,极客文化 牛人团队 扁平化 国际化氛围
259,8185500,c++工程师（研究院）,25448,影石创新科技股份有限公司,500-2000人,智能硬件,D轮及以上,开发|测试|运维类,后端开发,C|C++,深圳,宝安区,15k-30k,不限,本科,极客文化 牛人团队 扁平化 国际化氛围
260,9464172,高级c++开发工程师,314059,北京云迹科技有限公司,150-500人,人工智能服务,C轮,开发|测试|运维类,后端开发,C|C++,北京,海淀区,30k-50k,5-10年,本科,技术大牛
261,9168281,C++开发工程师（武汉） (MJ000008),72337,上海绎维软件系统有限公司,150-500人,"数据服务,其他",B轮,开发|测试|运维类,后端开发,C|C++,武汉,洪山区,12k-22k,不限,本科,薪资、团队、工作氛围
262,8585678,c++开发工程师(J10106),244010,深圳华锐金融技术股份有限公司,500-2000人,"IT技术服务｜咨询,软件服务｜咨询",C轮,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,14k-25k,不限,本科,扁平化管理 职位晋升空间大
263,4236924,C++客户端开发,133485,上海剑圣网络科技有限公司,150-500人,游戏,不需要融资,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,25k-40k,5-10年,大专,六险一金 技术氛围浓 团队年轻 定期团建
264,9158218,c++开发工程师（广州）,346316,武汉未来科技城人才企业发展服务有限公司,50-150人,"物联网,制造业",不需要融资,开发|测试|运维类,后端开发,C|C++,广州,天河区,10k-20k,1-3年,本科,不加班 上市公司 福利好 奖金多
265,4001425,C++开发工程师,42367,杭州大名软件有限公司,50-150人,软件服务｜咨询,不需要融资,开发|测试|运维类,后端开发,C|C++,杭州,西湖区,15k-30k,5-10年,本科,"年度旅游,补充医保,餐费补贴,弹性工作"
266,9512774,C++（wps内核+珠海办公）,7835,北京金山办公软件股份有限公司,2000人以上,"工具类产品,软件服务｜咨询",上市公司,开发|测试|运维类,后端开发,C|C++,深圳,南山区,20k-40k,3-5年,本科,核心产品 发展前景大 福利待遇好 加班少
267,9342943,高级C++开发工程师（上海） (MJ000055),72337,上海绎维软件系统有限公司,150-500人,"数据服务,其他",B轮,开发|测试|运维类,后端开发,后端开发,上海,浦东新区,25k-40k,5-10年,本科,薪酬、团队、晋升空间
268,8584981,C++研发专家(J10295),244010,深圳华锐金融技术股份有限公司,500-2000人,"IT技术服务｜咨询,软件服务｜咨询",C轮,开发|测试|运维类,后端开发,C|C++,长沙,岳麓区,20k-30k,不限,本科,扁平化管理 职位晋升空间大
269,8075830,高级后端开发工程师(C++/Java),6927,OPPO广东移动通信有限公司,2000人以上,智能硬件,不需要融资,开发|测试|运维类,后端开发,Java,深圳,南山区,35k-55k,5-10年,本科,公司平台大 核心团队
270,7359764,C++开发架构师,101,深圳市迅雷网络技术有限公司,500-2000人,工具类产品,上市公司,开发|测试|运维类,后端开发,C|C++,深圳,南山区,15k-30k,1-3年,本科,弹性工作 福利好 团队聚餐 五险一金
271,9106725,C++开发工程师 (MJ000313),22596,北京米可世界科技有限公司,150-500人,社交平台,A轮,开发|测试|运维类,后端开发,C|C++,北京,朝阳区,20k-35k,1-3年,本科,快速发展 福利完善
272,8308605,高级c++开发工程师,187042,成都傲梅科技有限公司,150-500人,数据服务｜咨询,不需要融资,开发|测试|运维类,后端开发,C|C++,成都,锦江区,10k-18k,3-5年,大专,"股权激励,年终奖金,地铁周边,年度旅游"
273,8833446,驾舱系统C++工程师/技术专家,163210,斑马网络技术有限公司,500-2000人,"移动互联网,硬件",不需要融资,开发|测试|运维类,后端开发,C|C++,上海,闵行区,25k-50k,5-10年,本科,智能汽车行业
274,9448596,c++开发工程师,29706,成都恒图科技有限责任公司,50-150人,移动互联网,B轮,开发|测试|运维类,后端开发,C|C++,成都,青羊区,11k-18k,3-5年,大专,良好发展空间
275,9571893,c++开发实习生（2022）,100392,深圳市智城时代科技有限公司,50-150人,工具类产品,不需要融资,开发|测试|运维类,后端开发,C|C++,深圳,南山区,8k-15k,1年以下,本科,16薪制 节日狂欢 福利满溢 成长空间大
276,9571865,c++高级开发工程师,100392,深圳市智城时代科技有限公司,50-150人,工具类产品,不需要融资,开发|测试|运维类,后端开发,C|C++,深圳,南山区,25k-35k,3-5年,本科,16薪制 节日狂欢 福利满溢 成长空间大
277,8166203,C / C++开发工程师,93087,北京世联互动网络有限公司成都分公司,2000人以上,信息检索,上市公司,开发|测试|运维类,后端开发,C|C++,成都,高新区,11k-20k,3-5年,本科,技术氛围浓厚，薪酬福利优厚
278,9000644,Windows C++(音视频),93087,北京世联互动网络有限公司成都分公司,2000人以上,信息检索,上市公司,开发|测试|运维类,后端开发,C|C++,成都,高新区,12k-20k,3-5年,本科,无加班文化
279,9500371,c/c++开发工程师,136594,北京方研矩行科技有限公司,15-50人,"软件服务｜咨询,信息安全",A轮,开发|测试|运维类,后端开发,C|C++,北京,朝阳区,15k-20k,1-3年,本科,六险一金、十三薪、带薪年假、晋升空间大
280,9077034,c++服务端开发工程师,575186,广州星嘉信息科技有限公司,150-500人,游戏,不需要融资,开发|测试|运维类,后端开发,C|C++,广州,天河区,11k-18k,1-3年,大专,"五险一金,绩效奖金,包餐,节日福利"
281,7931426,C++开发工程师(J12377),6082,上海二三四五网络科技有限公司,500-2000人,"内容资讯,工具类产品",上市公司,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,20k-30k,3-5年,本科,上市公司，六险一金，平台好发展空间大
282,7931501,资深C++架构师(J12305),6082,上海二三四五网络科技有限公司,500-2000人,"内容资讯,工具类产品",上市公司,开发|测试|运维类,后端开发,C|C++,上海,浦东新区,30k-60k,5-10年,本科,上市公司，六险一金，平台好发展空间大
283,8401435,C++客户端研发工程师,235298,成都领沃网络技术有限公司,50-150人,人工智能服务,不需要融资,开发|测试|运维类,后端开发,C|C++,成都,高新区,13k-18k,3-5年,大专,入职六险一金、双休、餐补、年终奖、节日福利
284,9536365,C++开发工程师（QT）,235298,成都领沃网络技术有限公司,50-150人,人工智能服务,不需要融资,开发|测试|运维类,后端开发,后端开发,成都,高新区,15k-25k,3-5年,大专,大牛带队、入职六险一金、双休、餐补、年终
285,8722193,c/c++研发工程师（网络协议解析方向）,171565,成都安舟信息技术有限公司,50-150人,"信息安全,软件服务｜咨询",未融资,开发|测试|运维类,后端开发,C|C++,成都,高新区,15k-30k,3-5年,本科,公司发展、团队技术、薪资待遇、福利待遇等
286,8166486,c++开发工程师,117437730,新疆维吾尔自治区广播电视研究所,150-500人,软件服务｜咨询,不需要融资,开发|测试|运维类,后端开发,C|C++,成都,高新区,16k-32k,3-5年,本科,五险一金 周末双休 地铁周边 扁平化管理
287,8254491,C/C++软件开发工程师（成都）,206460,威讯柏睿数据科技（北京）有限公司,50-150人,数据服务｜咨询,C轮,开发|测试|运维类,后端开发,C|C++,成都,高新区,8k-15k,1-3年,本科,大数据 多绩效 C轮
288,8308605,高级c++开发工程师,187042,成都傲梅科技有限公司,150-500人,数据服务｜咨询,不需要融资,开发|测试|运维类,后端开发,C|C++,成都,锦江区,10k-18k,3-5年,大专,"股权激励,年终奖金,地铁周边,年度旅游"
289,9288862,c++开发工程师（多媒体方向）,73026,深圳软牛科技有限公司,150-500人,"工具类产品,软件服务｜咨询",未融资,开发|测试|运维类,后端开发,C|C++,深圳,宝安区,28k-38k,3-5年,本科,七险一金 团建旅游 氛围活跃 年终奖金
290,9204410,QT开发工程师/c++,73026,深圳软牛科技有限公司,150-500人,"工具类产品,软件服务｜咨询",未融资,开发|测试|运维类,后端开发,其他后端开发,深圳,宝安区,15k-28k,3-5年,本科,七险一金 团建旅游 氛围活跃 年终奖金
