,positionId,positionName,companyId,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,city,district,salary,workYear,education,positionAdvantage
256,8159302,java开发工程师,291029,广州易全信息科技有限公司,50-150人,"数据服务｜咨询,营销服务｜咨询,智能硬件",不需要融资,开发|测试|运维类,后端开发,Java,广州,白云区,15k-25k,3-5年,大专,社保 双休 奖金 分红 年底双薪 体检 团建
257,9323970,Java工程师,17785,北京联龙博通电子商务技术有限公司,2000人以上,科技金融,D轮及以上,开发|测试|运维类,后端开发,Java,成都,锦江区,10k-15k,3-5年,本科,五险一金 周末双休 年终奖金 节日福利
258,9220944,JAVA开发工程师,118622,北京泛为信息科技有限公司,150-500人,营销服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Java,上海,浦东新区,15k-25k,1-3年,本科,高绩效；弹性上班
259,9540472,java高级开发工程师,94306,北京中澜视讯传媒科技有限公司,50-150人,短视频,A轮,开发|测试|运维类,后端开发,Java,成都,双流县,15k-25k,5-10年,大专,五险一金 带薪年假 周末双休 节日福利
260,9552792,java开发工程师,160233,深圳唐牛科技有限公司,150-500人,"移动互联网,金融",A轮,开发|测试|运维类,后端开发,Java,深圳,宝安区,15k-25k,1-3年,本科,周末双休
261,9317032,java开发工程师,120524986,智运通（北京）科技有限责任公司,50-150人,物流平台,A轮,开发|测试|运维类,后端开发,Java,北京,海淀区,15k-30k,5-10年,本科,团队氛围好、福利待遇好
262,7824251,java开发工程师,121985497,宇汉网络（深圳）有限公司,15-50人,人工智能服务,未融资,开发|测试|运维类,后端开发,Java,深圳,宝安区,15k-30k,3-5年,本科,福利待遇优厚，团队协作和谐，发展前景可期。
263,9383774,java高级开发工程师,20091,北京中电博亚科技有限公司,50-150人,游戏,A轮,开发|测试|运维类,后端开发,Java,北京,海淀区,20k-25k,5-10年,本科,全薪年假 周末双休 大牛团队 绩效奖金
264,9613073,java高级开发工程师,377154,成都优卡信息科技有限公司,150-500人,"软件服务｜咨询,IT技术服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Java,成都,高新区,12k-18k,3-5年,本科,周末双休 五险一金
265,9629645,java开发工程师,123934428,蚌埠新蓝贸易有限公司,50-150人,贸易｜进出口,B轮,开发|测试|运维类,后端开发,Java,上海,浦东新区,14k-20k,3-5年,本科,团队氛围融洽
266,9278930,java开发工程师,205716,杭州潘帕斯信息服务有限公司,50-150人,"科技金融,人工智能服务",A轮,开发|测试|运维类,后端开发,Java,杭州,滨江区,12k-20k,1-3年,本科,全额公积金/双休/阿里巴巴
267,9581381,java开发工程师,123842242,深圳市壹诺恒科技有限公司,500-2000人,人工智能服务,不需要融资,开发|测试|运维类,后端开发,Java,深圳,福田区,11k-22k,3-5年,本科,双休、环境
268,9559229,高级java开发工程师,28663,深圳市穗彩科技开发有限公司,150-500人,IT技术服务｜咨询,上市公司,开发|测试|运维类,后端开发,Java,深圳,南山区,16k-25k,5-10年,本科,周末双休 六险一金 绩效奖金 年底双薪 餐补
269,9446562,java高级开发工程师,463729,上海找银网络科技有限公司,50-150人,"电商,金融",未融资,开发|测试|运维类,后端开发,Java,上海,浦东新区,20k-30k,3-5年,本科,行业探索先锋，不加班，团队和睦，有导师
270,8671918,java开发工程师,179065,广州市云景信息科技有限公司,150-500人,"IT技术服务｜咨询,数据服务｜咨询",未融资,开发|测试|运维类,后端开发,Java,广州,天河区,10k-20k,1-3年,本科,周末双休、五险一金、年度体检
271,5223650,Java开发工程师,426372,中国通信服务香港有限公司,50-150人,IT技术服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Java,北京,东城区,10k-20k,1-3年,本科,七险一金，双休不加班，弹性上班，紧邻地铁
272,9536692,java开发工程师,426372,中国通信服务香港有限公司,50-150人,IT技术服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Java,深圳,南山区,10k-20k,1-3年,本科,高自由度和自主权，扁平化管理
273,9100703,java开发工程师,494648,中电金信软件有限公司,2000人以上,"IT技术服务｜咨询,软件服务｜咨询",不需要融资,开发|测试|运维类,后端开发,Java,深圳,罗湖区,15k-20k,3-5年,大专,项目稳定
274,8603574,java开发工程师,122370569,上海子蓝信息科技有限公司,150-500人,IT技术服务｜咨询,不需要融资,开发|测试|运维类,后端开发,Java,深圳,南山区,10k-20k,3-5年,大专,Java工程师
275,9375319,Java开发工程师,128535,北京指行天下科技有限公司,150-500人,"游戏,内容资讯,短视频",B轮,开发|测试|运维类,后端开发,Java,北京,朝阳区,8k-13k,1-3年,本科,海外机会 小米投资 六险一金 项目奖金
